compound_id	compound_name	category
11-HEPE	11-HEPE	Organic-Acids
11-HETE	11-HETE	Organic-Acids
11-HODE	11-HODE	Organic-Acids
11-HPETE	11-HpETE	Organic-Acids
11-HPETE	11-HpETE	Alkyl-Hydro-Peroxides
11-HPODE	11-HpODE	Organic-Acids
11-HPODE	11-HpODE	Alkyl-Hydro-Peroxides
11-Hydroxyjasmonates	an 11-hydroxyjasmonate	Plant-Hormones
11-O-DEMETHYL-17-O-DEACETYLVINDOLINE	11-O-demethyl-17-O-deacetylvindoline	Others
11-Oxosteroids	an 11-oxosteroid	Oxosteroids
110-DIHYDRO-110-DIHYDROXYFLUOREN-9-ONE	1,10-dihydro-1,10-dihydroxyfluoren-9-one	Others
111-TRICHLOROETHANE	1,1,1-trichloroethane	Others
1112-TETRACHLOROETHANE	1,1,1,2-tetrachloroethane	Others
112-DIAMINOOCTANE	1,12-diaminooctane	Others
112-TRICHLOROETHANE	1,1,2-trichloroethane	Others
1122-TETRACHLOROETHANE	1,1,2,2-tetrachloroethane	Others
12-20-diHETE	12,20-diHETE	Organic-Acids
12-BETA-D-GLUCURONOSYL-D-GLUCURONATE	1,2-&beta;-D-glucosyluronate-D-glucuronate	Others
12-BIS-O-SINAPOYL-BETA-D-GLUCOSIDE	1,2-di-O-sinapoyl-&beta;-D-glucose	Others
12-BIS34-DIMETHOXYPHENYLPROPANE-13-	1,2-bis(3,4-dimethoxyphenyl)propane-1,3-diol	Others
12-BIS4-HYDROXY-3-METHOXYPHENYLETHYLE	4,4'-dihydroxy-3,3'-dimethoxystilbene	Others
12-D-GLUCOSYL-5-D-GALACTOSYLOXY-L-LYS	a [procollagen]-(5R)-5-O-[&alpha;-D-glucosyl-(1&rarr;2)-&beta;-D-galactosyl]-5-hydroxy-L-lysine	Others
12-DAG-alpha-D-GAL-alpha-D-Glc	a 1,2-diacyl-3-O-(&alpha;-D-galactopyranosyl-(1&rarr;2)-O-&alpha;-D-glucopyranosyl)-sn-glycerol	Carbohydrates
12-DAG-alpha-D-GAL-alpha-D-Glc	a 1,2-diacyl-3-O-(&alpha;-D-galactopyranosyl-(1&rarr;2)-O-&alpha;-D-glucopyranosyl)-sn-glycerol	Glycolipids
12-DEHYDRORETICULINIUM	1,2-dehydroreticuline	Others
12-DEHYDROTETRACYCLINE	5a,11a-dehydrotetracycline	Others
12-DIACYL-3-3-ETCETERA-GLYCEROL	a 1,2-diacyl-3-[3-(N-acetyl-&alpha;-D-neuraminyl)-&beta;-D-galactosyl]-sn-glycerol	Others
12-DIACYL-3-O-ALPHA-D-GLUCOPYRANOSYL	a 1,2-diacyl-3-O-(&alpha;-D-glucopyranosyl)-sn-glycerol	Carbohydrates
12-DIACYL-3-O-ALPHA-D-GLUCOPYRANOSYL	a 1,2-diacyl-3-O-(&alpha;-D-glucopyranosyl)-sn-glycerol	Glycolipids
12-DIACYL-3-O-ALPHA-D-GLUCOPYRANOSYL1	a 1,2-diacyl-3-O-(&alpha;-D-glucopyranosyl(1->2)-O-&alpha;-D-glucopyranosyl)-sn-glycerol	Others
12-DIBROMOETHANE	1,2-dibromoethane	Bromide
12-DICHLOROETHANE	1,2-dichloroethane	Others
12-DIDECANOYLGLYCEROL	1,2-didecanoylglycerol	Others
12-DIHYDROSANTONIN	1,2-dihydrosantonin	Others
12-DIHYDROVOMILENINE	1,2-dihydrovomilenine	ALKALOID
12-DIHYDROXY-6-METHYLCYCLOHEXA-35-DIEN	1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate	Others
12-DIHYDROXYDIBENZOTHIOPHENE	1,2-dihydroxydibenzothiophene	Organosulfur-Heterocyclic-Compounds
12-EPOXYPROPANE	1,2-epoxypropane	Others
12-Epoxybutane	1,2-epoxybutane	Others
12-HEPE	12-HEPE	Organic-Acids
12-HETE	12-HETE	Organic-Acids
12-HETrE	12-HETrE	Organic-Acids
12-HHTrE	12-HHTrE	Organic-Acids
12-HPETE	12-HpETE	Organic-Acids
12-HPETE	12-HpETE	Alkyl-Hydro-Peroxides
12-HYDROXYDIHYDROCHELIRUBINE	12-hydroxydihydrochelirubine	Others
12-HpEPE	12-HpEPE	Organic-Acids
12-HpEPE	12-HpEPE	Alkyl-Hydro-Peroxides
12-Hydroxyjasmonate-Sulfates	a 12-hydroxyjasmonate sulfate	Plant-Hormones
12-Hydroxyjasmonates	tuberonic acid	Plant-Hormones
12-OXO-CIS-9-DODECENOATE	(9Z)-traumatin	Organic-Acids
12-OXO-TRANS-10-DODECENOATE	traumatin	Organic-Acids
12-PROPANEDIOL-1-PHOSPHATE	1,2-propanediol 1-phosphate	Others
12-apo-Carotenals	a 12'-apo-carotenal	Terpenoids
12-apo-Carotenals	a 12'-apo-carotenal	Polyisoprenoids
12-carboxyjasmonoyl-L-amino-acids	a 12-hydroxy-12-oxojasmonoyl-L-amino acid	Plant-Hormones
12-oxojasmonoyl-L-amino-acids	a 12-oxojasmonoyl-L-amino acid	Plant-Hormones
12346-PENTAKIS-O-GALLOYL-BETA-D-GLUC	1,2,3,4,6-pentagalloylglucose	Organic-aromatic-compounds
1235-TETRAHYDROXYBENZENE	1,2,3,5-tetrahydroxybenzene	Others
1236-TETRAKIS-O-GALLOYL-BETA-D-GLUCOS	1,2,3,6-tetrakis-O-galloyl-&beta;-D-glucose	Organic-aromatic-compounds
124-TCB	1,2,4-trichlorobenzene	Others
13-14-Mixed-Xylan	a mix-linked (1&rarr;3/1&rarr;4)-&beta;-D-xylan	Carbohydrates
13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU	a lactotetraosylceramide	Others
13-BETA-D-XYLANS	a (1->3)-&beta;-D-xylan	Carbohydrates
13-DIBROMOPROPAN-2-ONE	1,3-dibromopropan-2-one	Bromide
13-DIHYDROXY-N-METHYLACRIDONE	1,3-dihydroxy-N-methylacridone	Others
13-DINITROBENZENE	1,3-dinitrobenzene	C-nitro-compounds
13-HDoHE	13-HDoHE	Organic-Acids
13-HETE	13-HETE	Organic-Acids
13-HODE	13-HODE	Organic-Acids
13-HPODE	13-HpODE	Organic-Acids
13-HPODE	13-HpODE	Alkyl-Hydro-Peroxides
13-HYDROPEROXYOCTADECA-911-DIENOATE	(13S)-HPODE	Organic-Acids
13-HYDROPEROXYOCTADECA-911-DIENOATE	(13S)-HPODE	Alkyl-Hydro-Peroxides
13-HYDROXY-MAGNESIUM-PROTOPORP	131-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester	Others
13-HYDROXYLUPININE	13-hydroxylupanine	Others
13-Sial-Gal-N-glycans	a {&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Sial-(2&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-N-Asn-[protein]	Carbohydrates
13-and-16-Sial-Gal-N-glycans	a {&alpha;-D-Sial-(2&rarr;6)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Sial-(2&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-N-Asn-[protein]	Carbohydrates
131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M	131-oxo-magnesium-protoporphyrin IX 13-monomethyl ester	Others
13E-11-ALPHA-HYDROXY-915-DIOXOPROST-1	15-dehydro-prostaglandin E1	Organic-Acids
14-15-DiHETE	14,15-diHETE	Organic-Acids
14-15-DiHETrE	14,15-DiHETrE	Organic-Acids
14-APO-BETA-CAROTENAL	14'-apo-&beta;-carotenal	Terpenoids
14-APO-BETA-CAROTENAL	14'-apo-&beta;-carotenal	Polyisoprenoids
14-DICHLOROBENZENE	1,4-dichlorobenzene	Chloroaromatic-Compounds
14-DICHLOROBENZENE	1,4-dichlorobenzene	Chlorides
14-DICHLOROBENZENE-DIHYDRODIOL	(1R,2S)-3,6-dichlorocyclohexa-3,5-diene-1,2-diol	Chlorides
14-DICHLOROBENZENE-DIHYDRODIOL	(1R,2S)-3,6-dichlorocyclohexa-3,5-diene-1,2-diol	Diols
14-HDoHE	14-HDoHE	Organic-Acids
14-alpha-methylsteroids	a 14&alpha;-methylsteroid	Others
14a-Hydroxymethylsteroids	a 14&alpha;-hydroxymethylsteroid	Others
14a-formylsteroids	a 14&alpha;-formylsteroid	Others
15-ANHYDRO-D-FRUCTOSE	1,5-anhydro-D-fructose	Others
15-ANHYDRO-D-GLUCITOL	1,5-anhydro-D-glucitol	Others
15-DIDEOXY-15-IMINO-D-GALACTITOL	1,5-dideoxy-1,5-imino-D-galactitol	Others
15-HEPE	15-HEPE	Organic-Acids
15-HETE	15-HETE	Organic-Acids
15-HETE	15-HETE	Lipoxins
15-HETrE	15-HETrE	Organic-Acids
15-HPETE	15-HpETE	Organic-Acids
15-HPETE	15-HpETE	Alkyl-Hydro-Peroxides
15-HpEPE	15-HpEPE	Organic-Acids
15-HpEPE	15-HpEPE	Alkyl-Hydro-Peroxides
15-Methylhexenoate	a 15-methylhexenoate	Organic-Acids
15-OXO-5811-CIS-13-TRANS-ICOSATETRAENO	15-oxo-ETE	Organic-Acids
1516-DIHYDROBILIVERDIN	15,16-dihydrobiliverdin	Others
16-17-DIDEHYDROPROGESTERONE	16-dehydroprogesterone	Others
16-ALPHA-HYDROXYPROGESTERONE	16-&alpha;-hydroxyprogesterone	Others
16-ALPHA-HYDROXYSTEROID	16-&alpha;-hydroxysteroid	Others
16-BETA-HYDROXYSTEROID	16-&beta;-hydroxysteroid	Others
16-EPIVELLOSIMINE	16-epivellosimine	Others
16-HDoHE	16-HDoHE	Organic-Acids
16-HETE	16-HETE	Organic-Acids
16-HYDROXYPALMITATE	16-hydroxypalmitate	Organic-Acids
16-HYDROXYPALMITATE	16-hydroxypalmitate	Omega-Hydroxy-Me-Branched-Lipids
16-HYDROXYTABERSONINE	16-hydroxytabersonine	Others
16-METHOXY-23-DIHYDRO-3-HYDROXYTABERSON	(3R)-3-hydroxy-16-methoxy-2,3-dihydrotabersonine	Others
16-OXOSTEROID	16-oxosteroid	Others
16-alpha-D-Mannosyloligosaccharides	a 1,6-&alpha;-D-mannosyloligosaccharide	Carbohydrates
16S-rRNA-2-O-methylcytidine1402	a 2'-O-methylcytidine1402 in 16S rRNA	Nucleosides
16S-rRNA-2-O-methylcytidine1409	a 2'-O-methylcytidine1409 in 16S rRNA	Nucleosides
16S-rRNA-5-O-methylcytosine1407	a 5-methylcytosine1407 in 16S rRNA	Modified-Bases
16S-rRNA-5-O-methylcytosine967	a 5-methylcytosine967 in 16S rRNA	Modified-Bases
16S-rRNA-7-methylguanine1405	an N7-methylguanine1405 in 16S rRNA	Modified-Bases
16S-rRNA-Adenines	an adenine in 16S rRNA	Bases
16S-rRNA-Adenines	an adenine in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-Adenines	an adenine in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-Adenines	an adenine in 16S rRNA	Nucleotides
16S-rRNA-Cytidines	a cytidine in 16S rRNA	Nucleosides
16S-rRNA-Cytosines	a cytosine is 16S rRNA	Bases
16S-rRNA-Cytosines	a cytosine is 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-Cytosines	a cytosine is 16S rRNA	Organonitrogen-Compounds
16S-rRNA-Cytosines	a cytosine is 16S rRNA	Nucleotides
16S-rRNA-Guanines	a guanine in 16S rRNA	Bases
16S-rRNA-Guanines	a guanine in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-Guanines	a guanine in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-Guanines	a guanine in 16S rRNA	Nucleotides
16S-rRNA-N1-methyladenine1408	N1-methyladenine1408 in 16S rRNA	Modified-Bases
16S-rRNA-N2-methylguanine1207	an N2-methylguanine1207 in 16S rRNA	Modified-Bases
16S-rRNA-N2-methylguanine1516	an N2-methylguanine1516 in 16S rRNA	Modified-Bases
16S-rRNA-N2-methylguanine966	an N2-methylguanine966 in 16S rRNA	Modified-Bases
16S-rRNA-N2methylguanine1516	an N2-methylguanine1516 in 16S rRNA	Modified-Bases
16S-rRNA-N3-MethylUs	an  N3-methyluridine in 16S rRNA	Nucleosides
16S-rRNA-N3-MethylUs	an  N3-methyluridine in 16S rRNA	Nucleotides
16S-rRNA-N3-methyluracil1498	an N3-methyluracil1498 in 16S rRNA	Modified-Bases
16S-rRNA-N4-methylcytidine1402	an N4-methylcytidine1402  in 16S rRNA	Nucleosides
16S-rRNA-N6-dimethyladenine1518-1519	N6-dimethyladenine1518/N6-dimethyladenine1519in 16S rRNA	Modified-Bases
16S-rRNA-N7-methylguanine527	an N7-methylguanine527 in 16S rRNA	Modified-Bases
16S-rRNA-Uracil	a uracil in 16S rRNA	Bases
16S-rRNA-Uracil	a uracil in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-Uracil	a uracil in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-adenine1408	adenine1408 in 16S rRNA	Bases
16S-rRNA-adenine1408	adenine1408 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-adenine1408	adenine1408 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-adenine1408	adenine1408 in 16S rRNA	Nucleotides
16S-rRNA-adenine1518-adenine1519	adenine1518/adenine1519 in 16S rRNA	Bases
16S-rRNA-adenine1518-adenine1519	adenine1518/adenine1519 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-adenine1518-adenine1519	adenine1518/adenine1519 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-adenine1518-adenine1519	adenine1518/adenine1519 in 16S rRNA	Nucleotides
16S-rRNA-cytidine1402	a cytidine1402 in 16S rRNA	Nucleosides
16S-rRNA-cytidine1409	a cytidine1409 in 16S rRNA	Nucleosides
16S-rRNA-cytosine1407	a cytosine1407 in 16S rRNA	Bases
16S-rRNA-cytosine1407	a cytosine1407 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-cytosine1407	a cytosine1407 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-cytosine1407	a cytosine1407 in 16S rRNA	Nucleotides
16S-rRNA-cytosine967	a cytosine967 in 16S rRNA	Bases
16S-rRNA-cytosine967	a cytosine967 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-cytosine967	a cytosine967 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-cytosine967	a cytosine967 in 16S rRNA	Nucleotides
16S-rRNA-guanine-1207	a guanine1207 in 16S rRNA	Bases
16S-rRNA-guanine-1207	a guanine1207 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-guanine-1207	a guanine1207 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-guanine-1207	a guanine1207 in 16S rRNA	Nucleotides
16S-rRNA-guanine-1405	a guanine1405 in 16S rRNA	Bases
16S-rRNA-guanine-1405	a guanine1405 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-guanine-1405	a guanine1405 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-guanine-1405	a guanine1405 in 16S rRNA	Nucleotides
16S-rRNA-guanine-1516	a guanine1516 in 16S rRNA	Bases
16S-rRNA-guanine-1516	a guanine1516 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-guanine-1516	a guanine1516 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-guanine-1516	a guanine1516 in 16S rRNA	Nucleotides
16S-rRNA-guanine-527	a guanine527 in 16S rRNA	Bases
16S-rRNA-guanine-527	a guanine527 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-guanine-527	a guanine527 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-guanine-527	a guanine527 in 16S rRNA	Nucleotides
16S-rRNA-guanine-966	a guanine966 in 16S rRNA	Bases
16S-rRNA-guanine-966	a guanine966 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-guanine-966	a guanine966 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-guanine-966	a guanine966 in 16S rRNA	Nucleotides
16S-rRNA-guanine1516	a guanine1516 in 16S rRNA	Bases
16S-rRNA-guanine1516	a guanine1516 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-guanine1516	a guanine1516 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-guanine1516	a guanine1516 in 16S rRNA	Nucleotides
16S-rRNA-pseudouridine516	a 16S rRNA pseudouridine516	Nucleosides
16S-rRNA-uracil1498	a uracil1498 in 16S rRNA	Bases
16S-rRNA-uracil1498	a uracil1498 in 16S rRNA	Organonitrogen-Heterocyclic-Compounds
16S-rRNA-uracil1498	a uracil1498 in 16S rRNA	Organonitrogen-Compounds
16S-rRNA-uridine516	a uridine516 in 16S rRNA	Nucleosides
16S-rRNA-uridine516	a uridine516 in 16S rRNA	Nucleotides
16S-rRNA-uridines	a uridine in 16S rRNA	Nucleosides
16S-rRNA-uridines	a uridine in 16S rRNA	Nucleotides
16S-rRNAs-Pseudouridines	a 16S rRNA pseudouridine	Nucleosides
17-18-DiHETE	17,18-diHETE	Organic-Acids
17-ALPHA-HYDROXYPROGESTERONE	17-&alpha;-hydroxyprogesterone	Hydroxysteroids
17-ALPHA20-ALPHA-DIHYDROXYPREGN-4-EN-3-	(20S)-17,20-dihydroxypregn-4-en-3-one	Others
17-Alpha-Hydroxysteroids	a 17-&alpha;-hydroxysteroid	Hydroxysteroids
17-BETA-HYDROXY-5ALPHA-ANDROSTAN-3-O	5&alpha;-dihydrotestosterone	Oxosteroids
17-BETA-HYDROXY-5ALPHA-ANDROSTAN-3-O	5&alpha;-dihydrotestosterone	Steroid-Hormones
17-BETA-HYDROXYANDROSTAN-3-ONE	5-dihydrotestosterone	Oxosteroids
17-BETA-HYDROXYANDROSTAN-3-ONE	5-dihydrotestosterone	Steroid-Hormones
17-DIAMINOHEPTANE	1,7-diaminoheptane	Others
17-HDoHE	17-HDoHE	Organic-Acids
17-HETE	17-HETE	Organic-Acids
17-O-ACETYLNORAJMALINE	17-O-acetylnorajmaline	ALKALOID
17-O-DEACETYLVINDOLINE	17-O-deacetylvindoline	Others
17-beta-Hydroxysteroids	a 17-&beta;-hydroxysteroid	Hydroxysteroids
17a-hydroxy-C21-steroids	a 17&alpha;-hydroxy-C21-steroid	Hydroxysteroids
18-2-Brassicasteryl-Esters	a brassicasteryl ester(18:2)	Steryl-Esters
18-2-Brassicasteryl-Esters	a brassicasteryl ester(18:2)	Hydroxysteroids
18-2-Campesteryl-Esters	a campesteryl ester(18:2)	Steryl-Esters
18-2-Campesteryl-Esters	a campesteryl ester(18:2)	Hydroxysteroids
18-3-Brassicasteryl-Esters	a brassicasteryl ester(18:3)	Steryl-Esters
18-3-Brassicasteryl-Esters	a brassicasteryl ester(18:3)	Hydroxysteroids
18-3-Campesteryl-Esters	a campesteryl ester(18:3)	Steryl-Esters
18-3-Campesteryl-Esters	a campesteryl ester(18:3)	Hydroxysteroids
18-DIAMINOOCTANE	1,8-diaminooctane	Others
18-HEPE	18-HEPE	Organic-Acids
18-HETE	18-HETE	Organic-Acids
18-HYDROXYCORTICOSTERONE	18-hydroxycorticosterone	Others
18-HYDROXYOLEATE	18-hydroxyoleate	Organic-Acids
18-HYDROXYOLEATE	18-hydroxyoleate	Omega-Hydroxy-Me-Branched-Lipids
18-OXOOLEATE	18-oxo-oleate	Organic-Acids
18S-N1mN3acp-pseudoU	an N1-methyl-N3-aminocarboxypropyl-pseudouridine in 18S rRNA	Nucleosides
18S-rRNA-N1-methylpseudouridine	an 18S rRNA N1-methylpseudouridine	Nucleosides
18S-rRNA-N6-dimethyladenine1779-1780	an N6-dimethyladenine1779/N6-dimethyladenine1780 in 18S rRNA	Modified-Bases
18S-rRNA-adenine1779-adenine1780	an adenine1779/adenine1780 in 18S rRNA	Bases
18S-rRNA-adenine1779-adenine1780	an adenine1779/adenine1780 in 18S rRNA	Organonitrogen-Heterocyclic-Compounds
18S-rRNA-adenine1779-adenine1780	an adenine1779/adenine1780 in 18S rRNA	Organonitrogen-Compounds
18S-rRNA-adenine1779-adenine1780	an adenine1779/adenine1780 in 18S rRNA	Nucleotides
18S-rRNA-pseudouridine-1191	an 18S rRNA pseudouridine1191	Nucleosides
18S-rRNA-uridine-1191	a uridine1191 in 18S rRNA	Nucleosides
18S-rRNA-uridine-1191	a uridine1191 in 18S rRNA	Nucleotides
18S-rRNA-uridines	a uridine in 18S rRNA	Nucleosides
18S-rRNA-uridines	a uridine in 18S rRNA	Nucleotides
18S-rRNAs-Pseudouridines	a 18S rRNA pseudouridine	Nucleosides
18s-rRNA-Adenines	an adenine in 18S rRNA	Bases
18s-rRNA-Adenines	an adenine in 18S rRNA	Organonitrogen-Heterocyclic-Compounds
18s-rRNA-Adenines	an adenine in 18S rRNA	Organonitrogen-Compounds
18s-rRNA-Adenines	an adenine in 18S rRNA	Nucleotides
19-HEPE	19-HEPE	Organic-Acids
19-HETE	19-HETE	Organic-Acids
19-HETrE	19-HETrE	Organic-Acids
19-HYDROXYTESTOSTERONE	19-hydroxytestosterone	Others
19-OXO-TESTOSTERONE	19-oxo-testosterone	Others
1F2INDANONE	1-formyl-2-indanone	Others
1OXO2YLIDENE	2-hydroxy-4-(1-oxo-1,3-dihydro-2H-inden-2-ylidene) but-2-enoate	Others
1R2S-EPHEDRINE	(1R,2S)-ephedrine	Others
1iNisup6sup-ethenoadenine-in-DNA	1,N6-ethenoadenine in DNA	Modified-Bases
2-2-HYDROXYACYLSPHINGOSINE	a 2-(2-hydroxyacyl)sphingosine	SPHINGOLIPIDS
2-2-METHYLTHIOETHYLMALIC-ACID	2-[(2'-methylsulfanyl)ethyl]malate	Organic-Acids
2-2-N-linked-Glycan	Man3(GlcNAc)4-[protein]	Carbohydrates
2-3-4-Saturated-L-Phosphatidates	a 2,3,4-saturated 1,2-diacyl-sn-glycerol 3-phosphate	Glycerolipids
2-3-4-Saturated-L-Phosphatidates	a 2,3,4-saturated 1,2-diacyl-sn-glycerol 3-phosphate	Phospholipids
2-3-Butanediols	a 2,3-butanediol	Diols
2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE	a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]	Organic-Acids
2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE	a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]	Amino-Acids
2-3-CARBOXY-3-METHYLAMMONIOPROPYL-L-	a 2-[(3S)-3-carboxy-3-(methylammonio)propyl]-L-histidine-[translation elongation factor 2]	Protein-Amino-Acids
2-3-DIHYDRODIPICOLINATE	(S)-2,3-dihydrodipicolinate	Others
2-3-DIHYDROXYBENZOATE	2,3-dihydroxybenzoate	Organic-Acids
2-3-DIHYDROXYBENZOATE	2,3-dihydroxybenzoate	Diols
2-3-DIHYDROXYBENZOATE	2,3-dihydroxybenzoate	Benzenediols
2-3-DIHYDROXYBENZOATE	2,3-dihydroxybenzoate	Aromatic-Acid
2-3-DIHYDROXYPHENYL-PROPIONATE	3-(2,3-dihydroxyphenyl)propanoate	Organic-aromatic-compounds
2-3-dihydroxypropane-1-sulfonate	2,3-dihydroxypropane 1-sulfonate	SULFONATES
2-4-2-N-linked-Glycan	a {&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-[&beta;-D-GlcNAc-(1&rarr;4)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-N-Asn-[protein]	Carbohydrates
2-5-DIHYDROXYPYRIDINE	2,5-dihydroxypyridine	Organonitrogen-Heterocyclic-Compounds
2-5-DIHYDROXYPYRIDINE	2,5-dihydroxypyridine	Organonitrogen-Compounds
2-5-Diketopiperazines	a 2-5-diketopiperazine	Organonitrogen-Heterocyclic-Compounds
2-5-Diketopiperazines	a 2-5-diketopiperazine	Organonitrogen-Compounds
2-5-Diketopiperazines	a 2-5-diketopiperazine	OLIGOPEPTIDES
2-5-PHOSPHORIBOSYL-3-DEPHOSPHO-COA	2'-(5''-phosphoribosyl)-3'-dephospho-CoA	Thioesters
2-5-TRIPHOSPHORIBOSYL-3-DEPHOSPHO-	2'-(5''-triphospho-&alpha;-D-ribosyl)-3'-dephospho-CoA	Others
2-ACETAMIDOFLUORENE	2-acetamidofluorene	Others
2-ACETO-2-HYDROXY-BUTYRATE	(S)-2-aceto-2-hydroxybutanoate	Organic-Acids
2-ACETO-LACTATE	(S)-2-acetolactate	Organic-Acids
2-ACYL-GPE	a 1-lysophosphatidylethanolamine	Glycerolipids
2-ACYL-GPE	a 1-lysophosphatidylethanolamine	Phospholipids
2-AEP-Glycoconjugates	a (2-aminoethyl)phosphonate-glycoconjugate	Toxins
2-AEP-Glycoconjugates	a (2-aminoethyl)phosphonate-glycoconjugate	Carbohydrates
2-AEP-Glycoconjugates	a (2-aminoethyl)phosphonate-glycoconjugate	Bacterial-Endotoxins
2-AEP-Glycoconjugates	a (2-aminoethyl)phosphonate-glycoconjugate	Glycolipids
2-ALPHA-HYDROXYETHYL-THPP	2-(&alpha;-hydroxyethyl)thiamine diphosphate	Others
2-ALPHA-LACTYL-THPP	2-(&alpha;-lactyl)-thiamine diphosphate	Others
2-AMINO-3-3-OXOPROP-2-ENYL-BUT-2-ENEDI	2-amino-3-carboxymuconate-6-semialdehyde	Others
2-AMINO-3-KETOADIPATE	2-amino-3-ketoadipate	Others
2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE	(2S)-2-amino-3-oxo-4-phosphooxybutanoate	Others
2-AMINO-4-CARBOXYPYRIMIDINE	2-amino-4-carboxypyrimidine	Others
2-AMINO-4-HYDROXYPTERIDINE	a 2-amino-4-hydroxypteridine	Organonitrogen-Heterocyclic-Compounds
2-AMINO-4-HYDROXYPTERIDINE	a 2-amino-4-hydroxypteridine	Organonitrogen-Compounds
2-AMINO-4-HYDROXYPTERIDINE	a 2-amino-4-hydroxypteridine	Organic-Heteropolycyclic-Compounds
2-AMINO-4-OXO-4-ALPHA-HYDROXY-	2-amino-4-oxo-4-&alpha;-hydroxy-6-(erythro-1',2',3'-trihydroxypropyl)-5,6, 7,8-tetrahydroxypterin	Organonitrogen-Heterocyclic-Compounds
2-AMINO-4-OXO-4-ALPHA-HYDROXY-	2-amino-4-oxo-4-&alpha;-hydroxy-6-(erythro-1',2',3'-trihydroxypropyl)-5,6, 7,8-tetrahydroxypterin	Organonitrogen-Compounds
2-AMINO-4-OXO-4-ALPHA-HYDROXY-	2-amino-4-oxo-4-&alpha;-hydroxy-6-(erythro-1',2',3'-trihydroxypropyl)-5,6, 7,8-tetrahydroxypterin	Organic-Heteropolycyclic-Compounds
